PV1MATH,CNTSCHID,CNTSTUID,PAREDINT,HOMEPOS,HISEI,GRADE,ST004D01T,IMMIG,MATHEFF,ANXMAT,REPEAT,ST062Q01TA,DISCLIM,STUBEHA,STAFFSHORT,EDUSHORT,PROATCE,TEACHSUP,SCHLTYPE,ST059Q01TA,SC175Q01JA,ESCS
411.907,75600238.0,75607651.0,16.0,0.6815,79.74,1.0,Male,Native student,-1.0173,0.133,Repeated at lease once,Never,-0.6732,0.2283,-2.1066,-1.4212,1.0,-0.1002,Public,4.0,45.0,1.0864
496.71,75600219.0,75607652.0,14.5,1.3491,19.41,1.0,Male,Native student,,,Never repeated,Never,,0.6947,0.2841,-1.4212,0.7586,,Public,,5.0,-0.0239
458.668,75600076.0,75607653.0,14.5,-1.7581,29.47,-1.0,Male,Native student,,,Never repeated,Never,,0.2408,-2.1066,0.4292,1.0,,Public,,45.0,-1.1499
542.93,75600115.0,75607654.0,16.0,0.6898,70.5,1.0,Female,Native student,-0.2336,0.8757,Never repeated,One or two times,-0.6931,1.5517,1.4261,1.6863,1.0,-1.0693,Public,4.0,45.0,0.9154
431.324,75600230.0,75607655.0,16.0,1.3977,65.01,1.0,Female,Native student,-0.0287,1.7106,Never repeated,Never,-0.0902,0.3894,-2.1066,-1.4212,1.0,0.4357,Public,3.0,45.0,1.1116
626.848,75600235.0,75607656.0,12.0,-0.9634,14.64,1.0,Male,Second-Generation student,2.2398,-2.3868,Never repeated,Never,0.165,0.6121,-0.9675,0.9762,,-0.5635,Public,4.0,45.0,-1.5165
647.534,75600125.0,75607657.0,12.0,0.0418,37.34,0.0,Male,Second-Generation student,0.1023,-0.3744,Never repeated,Never,0.4277,1.162,0.0103,0.1,0.9434,1.5558,Public,5.0,50.0,-0.6621
442.747,75600110.0,75607658.0,,2.3849,,0.0,Male,Native student,-0.6317,,Never repeated,Never,-0.9975,-0.178,-2.1066,0.2956,0.9615,-1.0693,Public,3.0,45.0,
377.311,75600262.0,75607659.0,14.5,-1.0154,44.14,1.0,Female,Native student,-0.9281,0.1932,Never repeated,Never,-0.1126,,,,,-1.0693,Public,3.0,45.0,-0.5584
632.638,75600029.0,75607660.0,16.0,0.5197,28.48,1.0,Male,Native student,0.0806,-0.1371,Never repeated,Never,-0.707,,,,,-0.5635,Public,4.0,,0.05
524.921,75600130.0,75607662.0,16.0,0.3526,86.72,0.0,Male,Native student,0.7533,0.1031,Never repeated,Never,1.0989,-0.335,0.2841,0.5886,0.9444,0.1475,Public,5.0,50.0,1.0789
442.531,75600209.0,75607663.0,16.0,0.6503,65.12,0.0,Male,Native student,0.2858,-0.5191,Never repeated,Never,-2.4706,-3.3785,-0.5393,-1.4212,0.9677,0.1475,Public,3.0,45.0,0.7971
640.869,75600092.0,75607664.0,14.5,1.3774,76.49,3.0,Male,Native student,-0.0936,0.051,Repeated at lease once,Never,0.7097,-0.3925,0.9451,-0.4447,1.0,0.8211,Public,4.0,45.0,1.0659
348.224,75600204.0,75607665.0,3.0,-0.8572,17.0,-1.0,Female,First-Generation student,,,Repeated at lease once,Never,-0.6928,,,,0.974,-0.5635,Public,5.0,,-2.95
455.993,75600076.0,75607666.0,12.0,0.7742,73.71,0.0,Female,Native student,,,Never repeated,Never,1.7777,0.2408,-2.1066,0.4292,1.0,,Public,6.0,45.0,0.3348
550.267,75600190.0,75607667.0,16.0,0.8198,88.7,1.0,Male,Native student,1.357,0.8251,Never repeated,One or two times,-1.0183,-0.6033,0.5236,-0.4941,0.9952,-2.9095,Public,4.0,45.0,1.3141
487.541,75600038.0,75607668.0,14.5,-1.8717,56.0,1.0,Male,Native student,-0.0276,-0.3794,Never repeated,Never,0.7793,0.6654,0.1419,-0.3123,0.9,0.4357,Public,0.0,90.0,-0.6971
600.174,75600241.0,75607669.0,12.0,0.4935,70.34,1.0,Female,Native student,0.9187,-0.7447,Never repeated,Never,1.1182,-0.0384,1.4426,-0.6884,0.9291,0.4357,Public,4.0,45.0,0.1523
467.094,75600129.0,75607670.0,12.0,-0.6072,29.81,0.0,Female,Second-Generation student,-0.2678,-0.9979,Never repeated,Never,0.9297,0.1795,0.1276,-0.6483,0.9351,0.1475,Public,6.0,45.0,-1.0792
362.056,75600048.0,75607672.0,16.0,-0.4035,,-1.0,Female,Native student,0.8661,1.8354,Repeated at lease once,Three or four times,0.3658,1.1989,1.1402,-0.6884,1.0,-1.7015,Public,4.0,45.0,-0.2712
492.114,75600121.0,75607674.0,12.0,1.2892,80.75,0.0,Female,Native student,0.1499,-0.1172,Never repeated,Never,0.6318,-0.3856,-2.1066,-1.4212,,-0.3322,Public,4.0,45.0,0.6859
436.26,75600019.0,75607675.0,9.0,-0.3066,57.03,0.0,Female,Native student,,-0.0423,Never repeated,Never,-0.0724,0.6058,1.4261,0.1,,0.8211,Public,,45.0,-0.9456
513.63,75600254.0,75607676.0,16.0,0.7909,73.91,0.0,Male,Native student,-0.6498,0.051,Repeated at lease once,Never,1.1779,-1.4545,0.3128,-0.6483,0.4,1.5558,Private independent,6.0,40.0,1.0226
421.646,75600082.0,75607678.0,,-1.3969,25.04,0.0,Female,,-0.0387,-1.6741,Repeated at lease once,Never,0.3926,-0.3856,-0.6909,-1.4212,0.9726,-1.0693,Public,5.0,45.0,-1.6948
494.169,75600131.0,75607679.0,16.0,0.845,65.64,0.0,Female,Native student,-1.0888,1.0508,Never repeated,Never,-0.3664,,,,,-1.3627,Public,6.0,45.0,0.8894
445.988,75600157.0,75607680.0,,-1.1301,,-2.0,Male,Second-Generation student,-0.0263,0.4252,Repeated at lease once,Never,0.3045,0.2773,0.2199,-0.2805,0.8542,-0.1002,Public,,45.0,
578.469,75600098.0,75607681.0,16.0,0.1061,55.25,1.0,Female,Native student,0.8129,0.6647,Never repeated,Never,-0.4735,1.0633,-0.0747,-0.4447,1.0,-0.5635,Public,3.0,45.0,0.3802
407.719,75600250.0,75607682.0,14.5,-0.1687,16.5,0.0,Female,Second-Generation student,0.266,1.1606,Never repeated,Never,0.1614,0.1795,0.2975,0.6299,0.9261,-0.3322,Public,5.0,45.0,-0.7216
474.012,75600191.0,75607683.0,16.0,-0.3973,43.33,1.0,Male,Native student,-0.5856,2.5078,Never repeated,Never,0.7487,1.0522,0.2841,-0.0672,0.8163,-0.3322,Public,15.0,45.0,-0.058
449.319,75600176.0,75607684.0,12.0,0.3965,36.97,0.0,Female,Second-Generation student,0.0602,,Never repeated,Never,0.1765,,,,,-0.5635,Public,6.0,,-0.5188
498.222,75600192.0,75607685.0,14.5,-0.8063,54.55,0.0,Male,Native student,,,Repeated at lease once,Never,0.7029,-2.0719,-2.1066,-1.4212,0.7895,-0.3322,Public,4.0,45.0,-0.2732
454.223,75600087.0,75607686.0,16.0,0.2624,56.0,0.0,Male,Native student,-1.592,-1.1715,Repeated at lease once,Never,1.1526,0.1795,0.5252,-0.9432,0.9583,-0.1002,Public,5.0,45.0,0.4606
671.731,75600159.0,75607688.0,16.0,0.99,81.05,1.0,Male,Native student,2.305,-1.6654,Never repeated,Never,-0.5252,,,,,-0.3322,Public,4.0,,1.2418
594.672,75600209.0,75607689.0,16.0,0.318,60.92,0.0,Female,Native student,-0.0574,1.2595,Never repeated,Never,-0.5532,-3.3785,-0.5393,-1.4212,0.9677,-2.1346,Public,9.0,45.0,0.5771
490.096,75600119.0,75607690.0,16.0,-0.6901,24.98,1.0,Female,First-Generation student,-3.3978,-2.382,Never repeated,Never,1.5567,0.8153,-0.5635,-0.6884,0.7778,-2.9095,Public,0.0,,-0.5285
493.608,75600164.0,75607691.0,12.0,-0.2457,36.92,1.0,Female,Native student,,,Never repeated,Never,,,,,,,Public,,,-0.7918
568.763,75600249.0,75607692.0,16.0,0.8654,43.33,0.0,Female,Native student,-0.8231,,Never repeated,Never,-0.0504,-0.8524,-0.3715,-0.949,0.9057,1.5558,Public,4.0,50.0,0.4768
453.713,75600225.0,75607693.0,14.5,-0.1002,26.64,0.0,Male,Native student,-0.9071,-0.508,Repeated at lease once,Never,0.488,0.1795,-0.9311,-0.6483,1.0,-0.1002,Public,5.0,45.0,-0.5012
574.507,75600078.0,75607694.0,14.5,0.5334,59.89,0.0,Female,Native student,-0.9849,1.2595,Never repeated,Never,-0.1354,-0.079,-1.1673,-0.949,0.9885,0.4357,Public,5.0,45.0,0.395
581.421,75600161.0,75607695.0,14.5,0.2365,56.0,1.0,Male,Native student,,,Never repeated,Never,0.801,,,,,-0.5635,Public,4.0,,0.1958
530.22,75600219.0,75607696.0,14.5,-0.0796,57.13,1.0,Male,Native student,0.4705,-2.382,Never repeated,Never,0.6533,0.6947,0.2841,-1.4212,0.7586,-1.3627,Public,1.0,5.0,0.0832
430.273,75600243.0,75607697.0,14.5,-0.6269,18.13,-1.0,Male,Native student,-1.2347,0.6387,Never repeated,Never,-0.0903,-0.335,-0.5635,-0.6483,1.0,-0.5635,Public,4.0,45.0,-0.885
739.534,75600055.0,75607698.0,16.0,2.151,70.89,1.0,Male,Native student,2.2533,-0.638,Never repeated,One or two times,-1.0068,-0.6823,-0.5393,-0.9432,,-0.3322,Public,4.0,45.0,1.5416
653.045,75600007.0,75607699.0,16.0,0.6197,79.49,1.0,Male,First-Generation student,0.3467,0.1031,Never repeated,Never,0.2007,1.0248,-0.1548,-0.6924,1.0,-0.1002,Public,3.0,45.0,1.0555
531.376,75600172.0,75607700.0,14.5,0.9226,60.92,0.0,Female,Native student,,,Never repeated,Never,1.1609,-0.9148,-0.6909,-1.4212,1.0,0.1475,Public,5.0,45.0,0.5793
563.552,75600128.0,75607702.0,16.0,1.6105,71.39,1.0,Female,Second-Generation student,1.224,0.905,Never repeated,Never,1.1855,-0.4428,-0.2982,-1.4212,0.9358,-1.3627,Public,4.0,45.0,1.3222
422.383,75600025.0,75607703.0,,-0.383,,0.0,Female,Second-Generation student,-0.4195,-0.8811,Never repeated,Never,-0.3364,0.0761,0.4622,-1.4212,,-2.9095,Public,5.0,45.0,
557.322,75600091.0,75607704.0,16.0,0.8817,61.18,1.0,Male,Native student,-0.493,1.1287,Never repeated,Never,-0.5233,0.4781,-2.1066,-1.4212,1.0,-0.3322,Public,4.0,45.0,0.8207
578.813,75600087.0,75607705.0,14.5,0.3472,81.13,0.0,Male,Native student,,-2.3945,Never repeated,Never,0.6868,0.1795,0.5252,-0.9432,0.9583,0.1475,Public,,45.0,0.7172
420.562,75600119.0,75607707.0,14.5,-0.0674,75.54,1.0,Female,Native student,,2.5429,Repeated at lease once,Never,,0.8153,-0.5635,-0.6884,0.7778,,Public,0.0,,0.436
613.332,75600208.0,75607708.0,16.0,1.1446,85.85,1.0,Male,Native student,-0.8866,-0.2045,Never repeated,Never,1.1405,0.2913,-1.1673,-0.6924,0.0,-2.1346,Public,4.0,45.0,1.3979
508.591,75600175.0,75607710.0,9.0,0.1181,14.64,1.0,Female,Second-Generation student,-0.5502,0.602,Never repeated,Never,0.7331,-0.9505,-0.2766,-0.4873,1.0,-2.1346,Private Government-dependent,0.0,45.0,-1.5661
413.778,75600018.0,75607711.0,12.0,-1.4839,25.94,1.0,Female,First-Generation student,,,Never repeated,Never,,-2.0719,-1.1673,-0.4526,0.9762,,Public,,45.0,-1.5235
617.781,75600109.0,75607712.0,16.0,0.2431,48.66,1.0,Male,Native student,0.2905,0.1031,Never repeated,Never,1.8242,,,,,1.5558,Public,6.0,,0.3138
588.803,75600019.0,75607713.0,16.0,1.2371,76.49,0.0,Male,Native student,1.1823,-0.0394,Never repeated,Never,-0.5288,0.6058,1.4261,0.1,,-0.3322,Public,4.0,45.0,1.2603
479.193,75600105.0,75607714.0,16.0,0.8731,33.83,1.0,Male,Native student,-0.6887,-0.3744,,,-1.0233,-1.1401,-0.9311,-0.6884,0.9167,0.1475,Public,6.0,40.0,0.3007
319.357,75600008.0,75607715.0,,-0.7523,,1.0,Male,,,-0.5191,,,-1.008,0.9384,0.5381,0.7889,0.8852,-0.3886,Public,0.0,20.0,
753.959,75600074.0,75607716.0,14.5,0.0441,56.0,1.0,Male,Native student,2.0567,-1.6654,Never repeated,Never,0.488,-0.3925,-0.5635,-1.4212,1.0,0.5423,Public,5.0,45.0,0.1143
370.025,75600057.0,75607717.0,12.0,0.0886,60.29,0.0,Male,Native student,-0.9819,0.5653,Never repeated,Never,-1.0311,,,,,-0.3322,Public,5.0,,-0.2089
585.251,75600241.0,75607718.0,16.0,0.6784,76.65,1.0,Female,Second-Generation student,0.0258,0.6647,Never repeated,Never,0.123,-0.0384,1.4426,-0.6884,0.9291,-0.3322,Public,4.0,45.0,1.0267
601.359,75600069.0,75607719.0,14.5,0.4347,25.39,0.0,Male,Second-Generation student,1.0224,-2.249,Never repeated,Never,-0.0903,0.6935,-2.1066,-1.4212,0.9552,-2.9095,Public,5.0,45.0,-0.2982
524.91,75600251.0,75607720.0,16.0,0.0563,83.5,1.0,Female,Native student,-0.348,-0.2885,Never repeated,One or two times,0.1085,0.8153,-0.1889,-0.2488,0.2162,-0.1002,Public,0.0,,0.8926
294.798,75600040.0,75607721.0,16.0,-1.0896,17.0,-1.0,Female,Second-Generation student,,,Repeated at lease once,Never,-1.3376,0.3894,-0.5635,-1.4212,0.989,-0.3322,Public,5.0,45.0,-0.8484
516.968,75600215.0,75607723.0,16.0,0.8191,65.25,1.0,Female,Native student,,,Never repeated,Never,,0.3894,-0.5393,-0.2488,1.0,,Public,,,0.871
431.252,75600106.0,75607725.0,16.0,1.9388,50.73,0.0,Female,Native student,-0.5882,-1.6741,Never repeated,Never,-1.5738,0.4781,0.0276,-0.6924,0.9545,1.5558,Public,7.0,50.0,1.0711
591.041,75600088.0,75607726.0,12.0,0.3682,65.12,3.0,Female,Second-Generation student,0.463,0.051,Never repeated,Never,-1.1768,,,,,1.5558,,4.0,,0.0007
461.156,75600209.0,75607727.0,12.0,0.1211,72.3,0.0,Female,Native student,-0.9134,1.0161,Never repeated,Never,0.1548,-3.3785,-0.5393,-1.4212,0.9677,1.5558,Public,3.0,45.0,0.0316
504.72,75600249.0,75607728.0,16.0,0.2448,78.76,0.0,Female,Native student,-0.6534,0.1748,Never repeated,Never,0.488,-0.8524,-0.3715,-0.949,0.9057,-0.8059,Public,4.0,50.0,0.8829
345.449,75600039.0,75607729.0,16.0,-0.7366,73.91,1.0,Female,Native student,-0.7569,,Never repeated,Never,1.8286,0.3843,-0.6909,-1.4212,0.5357,-2.9095,Public,0.0,90.0,0.3757
657.745,75600234.0,75607731.0,6.0,-0.1261,25.95,1.0,Female,First-Generation student,-0.1866,-2.3945,Never repeated,Never,0.6764,-0.3856,-2.1066,-1.4212,1.0,-1.7015,Public,1.0,45.0,-1.9637
497.997,75600086.0,75607732.0,16.0,0.5407,76.49,1.0,Female,Native student,-0.7996,1.9128,Never repeated,Never,-1.5712,,,,,-0.8059,Public,2.0,,0.9654
410.768,75600180.0,75607733.0,12.0,-0.6926,17.0,0.0,Male,Second-Generation student,-1.1639,0.051,Never repeated,Never,-0.7266,-0.0956,0.4622,-0.6884,0.9302,-0.1002,Public,7.0,45.0,-1.3572
498.246,75600177.0,75607734.0,16.0,-0.4761,44.92,1.0,Female,Second-Generation student,-0.2874,-0.1172,Never repeated,Never,0.1777,-0.4428,-0.4295,-0.3123,1.0,-0.1002,Public,5.0,45.0,-0.0614
450.176,75600113.0,75607735.0,14.5,-0.8233,25.04,0.0,Female,Second-Generation student,2.3263,-0.0575,Never repeated,Never,0.6318,,,,,1.5558,Public,5.0,,-0.8376
415.853,75600076.0,75607736.0,14.5,-1.5255,55.25,0.0,Female,Native student,,,Repeated at lease once,Never,,0.2408,-2.1066,0.4292,1.0,,Public,,45.0,-0.5646
395.645,75600024.0,75607737.0,14.5,0.2764,43.33,0.0,Male,Native student,2.1938,0.5653,Never repeated,Never,-0.7145,,,,,-0.1002,Public,5.0,,-0.0265
534.679,75600195.0,75607739.0,16.0,0.1312,65.01,1.0,Female,Native student,-1.0332,-0.9979,Never repeated,Never,,0.1795,-0.5635,-0.6344,0.5,,Private Government-dependent,0.0,,0.5752
588.409,75600028.0,75607740.0,16.0,1.203,72.3,1.0,Female,Native student,-0.5219,-0.0394,Never repeated,Never,-0.1668,0.6947,-1.1673,-0.1445,1.0,-0.3322,Public,,45.0,1.1668
707.763,75600085.0,75607741.0,16.0,0.8496,43.33,1.0,Male,Native student,0.025,-2.382,Never repeated,Never,-0.5195,0.6482,-1.1673,-1.4212,1.0,-0.3322,Public,5.0,45.0,0.4701
382.476,75600250.0,75607742.0,12.0,-1.5724,,0.0,Female,First-Generation student,,,Repeated at lease once,Never,-1.5933,0.1795,0.2975,0.6299,0.9261,1.5558,Public,5.0,45.0,-2.0246
539.485,75600210.0,75607744.0,14.5,-0.7815,23.57,0.0,Female,First-Generation student,1.9578,0.1031,Never repeated,Never,1.1526,-1.4545,0.7007,-1.4212,0.7931,-0.1002,Public,6.0,45.0,-0.8477
614.142,75600018.0,75607745.0,16.0,0.6396,56.0,1.0,Female,Native student,-1.0674,-0.0423,Never repeated,Never,1.1487,-2.0719,-1.1673,-0.4526,0.9762,0.8211,Public,1.0,45.0,0.6204
457.392,75600222.0,75607746.0,14.5,0.7597,16.38,0.0,Male,Second-Generation student,-0.4597,-0.3794,Never repeated,Never,1.8491,,,,,0.8211,Public,6.0,,-0.3307
481.771,75600195.0,75607748.0,14.5,-1.0404,16.38,1.0,Female,Second-Generation student,,,Never repeated,Never,1.831,0.1795,-0.5635,-0.6344,0.5,-0.5635,Private Government-dependent,0.0,,-1.0931
470.185,75600196.0,75607749.0,16.0,0.3772,43.19,0.0,Female,Native student,-1.1753,1.2918,Never repeated,Never,0.1295,-0.0384,0.8939,-1.4212,0.7895,-0.8059,Public,,45.0,0.2674
398.852,75600076.0,75607750.0,16.0,0.0486,,0.0,Female,Native student,-0.9366,-0.1172,Never repeated,Never,-0.1668,0.2408,-2.1066,0.4292,1.0,-2.9095,Public,7.0,45.0,-0.3168
460.539,75600015.0,75607751.0,16.0,-0.482,25.94,1.0,Female,Second-Generation student,-0.7629,0.3025,Never repeated,Never,-0.8709,0.976,-1.1673,-0.949,0.5769,0.8211,Public,2.0,90.0,-0.4223
509.027,75600127.0,75607752.0,16.0,-1.0201,,0.0,Male,First-Generation student,1.297,-0.3794,Repeated at lease once,One or two times,0.3552,,,,,1.5558,Public,6.0,,-0.2083
389.525,75600041.0,75607753.0,16.0,0.9528,77.1,0.0,Female,Native student,-0.0043,-2.3868,Never repeated,Never,,-0.3925,0.4622,-1.4212,0.8571,,Public,4.0,45.0,1.1514
517.266,75600040.0,75607754.0,12.0,0.133,62.45,0.0,Female,Native student,-1.6133,0.1931,Never repeated,Never,0.2139,0.3894,-0.5635,-1.4212,0.989,-1.0693,Public,4.0,45.0,-0.1494
521.129,75600126.0,75607755.0,16.0,-0.3403,29.81,1.0,Female,Native student,-0.7124,0.7774,Never repeated,Never,0.163,0.8273,-0.2766,-1.4212,0.8571,0.8211,Public,1.0,45.0,-0.2891
382.07,75600224.0,75607756.0,,,,1.0,Male,Native student,,,Never repeated,Never,,,,,0.9013,,Public,2.0,,
517.714,75600045.0,75607757.0,16.0,0.6057,44.94,0.0,Female,Native student,0.4541,,Never repeated,Never,1.0855,,,,,0.1475,Public,5.0,,0.3972
517.785,75600235.0,75607758.0,16.0,2.2628,70.34,1.0,Male,Second-Generation student,,,Never repeated,Never,-0.1499,0.6121,-0.9675,0.9762,,-0.1002,Public,4.0,45.0,1.5786
667.443,75600075.0,75607760.0,16.0,1.2477,84.14,0.0,Female,Native student,1.3475,-1.6826,Never repeated,Never,-1.1768,0.1945,-1.1673,-1.4212,,-1.7015,Private independent,4.0,45.0,1.4092
542.072,75600128.0,75607761.0,16.0,-0.0517,62.45,1.0,Female,Native student,-0.1531,0.429,Never repeated,Never,-0.2771,-0.4428,-0.2982,-1.4212,0.9358,-0.1002,Public,4.0,45.0,0.4494
555.998,75600209.0,75607762.0,16.0,0.2986,72.96,0.0,Male,Native student,2.2952,-0.2045,Never repeated,Never,0.9993,-3.3785,-0.5393,-1.4212,0.9677,0.4357,Public,3.0,45.0,0.7962
527.417,75600060.0,75607763.0,16.0,0.3917,88.7,1.0,Male,Second-Generation student,-0.216,-0.2045,Never repeated,Never,-0.1254,,,,,-1.0693,Public,4.0,,1.1328
607.57,75600197.0,75607764.0,14.5,0.0702,48.66,1.0,Male,Native student,0.4174,2.5429,Never repeated,One or two times,-2.4752,0.6532,-0.209,-0.949,0.9407,-1.7015,Public,4.0,45.0,-0.0133
387.941,75600253.0,75607766.0,16.0,-1.0689,21.82,0.0,Female,Second-Generation student,,,Never repeated,One or two times,-0.0787,,,,0.9091,-0.5635,Public,5.0,45.0,-0.7486
353.49,75600189.0,75607767.0,14.5,-0.9054,24.53,-1.0,Female,Second-Generation student,-0.4144,0.133,Repeated at lease once,Never,0.5807,0.1795,-2.1066,-1.4212,0.9286,-0.8059,Public,2.0,45.0,-0.8821
386.356,75600249.0,75607769.0,,0.1606,16.38,0.0,Female,Native student,,,Never repeated,One or two times,-0.1219,-0.8524,-0.3715,-0.949,0.9057,,Public,,50.0,-1.1491
372.756,75600082.0,75607770.0,12.0,-1.2894,,0.0,Male,Second-Generation student,,,Never repeated,Never,-0.673,-0.3856,-0.6909,-1.4212,0.9726,,Public,7.0,45.0,-1.3803
452.952,75600093.0,75607771.0,12.0,0.1785,70.5,-2.0,Male,Native student,,,Repeated at lease once,Never,-0.3364,-1.2585,-1.1673,-0.6884,1.0,-0.1002,Public,5.0,45.0,0.0219
635.119,75600029.0,75607772.0,16.0,0.3988,62.45,1.0,Female,Native student,1.3168,-0.8811,Never repeated,Never,0.793,,,,,0.1475,Public,4.0,,0.6402
515.939,75600222.0,75607776.0,14.5,-0.4463,44.92,0.0,Female,Native student,-0.4312,1.8028,Never repeated,Never,0.4277,,,,,-0.3322,Public,6.0,,-0.3026
532.595,75600132.0,75607777.0,14.5,-0.3877,25.04,0.0,Female,Second-Generation student,1.3234,0.6387,Never repeated,Never,0.801,0.9325,0.4622,-0.1413,0.1638,-0.3322,Public,3.0,45.0,-0.6531
648.217,75600117.0,75607778.0,16.0,0.5785,79.05,1.0,Male,Native student,1.9633,-0.1172,Never repeated,Never,-0.1126,1.2892,0.0827,0.7681,1.0,-0.8059,Public,5.0,45.0,1.0297
457.003,75600071.0,75607779.0,14.5,0.3808,51.5,0.0,Male,Native student,-0.2675,2.635,Never repeated,Never,-0.8516,,,,,-1.3627,Public,6.0,,0.1719
433.227,75600101.0,75607780.0,16.0,0.7234,35.7,1.0,Female,Second-Generation student,-0.4436,1.0508,Never repeated,Never,0.2007,-1.0762,-0.9675,-0.949,0.7,-1.3627,Public,2.0,45.0,0.2726
539.474,75600065.0,75607781.0,14.5,-1.0592,65.12,0.0,Female,Native student,0.0034,-0.0575,Repeated at lease once,Never,0.123,,,,,-0.8059,Public,6.0,,-0.1808
563.345,75600002.0,75607782.0,16.0,0.969,70.34,1.0,Female,Native student,0.3102,0.7774,Never repeated,Never,-1.3577,-0.1522,-1.1673,-1.4212,0.9655,-0.3322,Public,8.0,40.0,1.0306
415.172,75600051.0,75607783.0,16.0,1.4048,86.72,0.0,Male,Native student,-0.0268,0.4067,Never repeated,Five or more times,-2.3859,-1.0283,0.4622,-0.4839,0.1509,1.5558,Public,5.0,50.0,1.5245
491.752,75600124.0,75607784.0,16.0,0.615,79.74,0.0,Male,Native student,-0.0292,-0.3794,Never repeated,Never,-0.3586,1.8048,1.2441,-0.2723,0.9868,-0.1002,Public,4.0,45.0,1.0582
518.018,75600244.0,75607785.0,16.0,1.6502,78.86,0.0,Male,Native student,0.8695,,Never repeated,Never,0.1614,0.1795,0.4622,-0.3123,0.0,0.8211,Public,4.0,45.0,1.48
604.497,75600253.0,75607786.0,14.5,0.2116,56.0,0.0,Male,Native student,-0.4543,-0.508,Never repeated,Never,1.0345,,,,0.9091,-0.3322,Public,5.0,45.0,0.1852
580.47,75600132.0,75607787.0,16.0,0.3999,68.55,0.0,Male,Native student,1.4999,-0.9979,Repeated at lease once,Never,1.0136,0.9325,0.4622,-0.1413,0.1638,0.1475,Public,3.0,45.0,0.7558
457.535,75600035.0,75607788.0,12.0,-1.5958,17.0,0.0,Female,Second-Generation student,-2.6072,0.3378,Repeated at lease once,Never,-0.7266,0.4781,0.7007,-0.6483,0.0444,-0.5635,Public,5.0,45.0,-1.7397
589.72,75600151.0,75607789.0,16.0,0.7443,80.92,1.0,Female,Native student,-0.73,1.5706,Never repeated,Never,-0.2863,1.2397,0.2841,-1.4212,1.0,-1.7015,Public,4.0,45.0,1.1352
388.416,75600078.0,75607791.0,16.0,-0.1541,50.9,0.0,Female,Native student,-0.9322,0.3378,Never repeated,Never,-0.005,-0.079,-1.1673,-0.949,0.9885,,Public,5.0,45.0,0.1879
440.055,75600243.0,75607792.0,9.0,-1.0995,28.48,0.0,Male,Second-Generation student,-3.4797,0.6387,Never repeated,Never,-0.1126,-0.335,-0.5635,-0.6483,1.0,-0.1002,Public,4.0,45.0,-1.8205
462.919,75600203.0,75607793.0,14.5,-0.4965,70.34,0.0,Male,Second-Generation student,1.3214,0.3729,Never repeated,Never,1.6396,0.4147,0.8939,-1.4212,1.0,-0.1002,Public,4.0,45.0,0.1561
387.967,75600036.0,75607794.0,14.5,0.0026,,0.0,Female,Second-Generation student,-0.0635,-0.0394,Never repeated,One or two times,-0.3029,-2.0719,1.1402,-0.6344,1.0,-0.3322,Public,6.0,45.0,-0.0031
465.249,75600173.0,75607795.0,14.5,-0.5519,68.7,1.0,Male,First-Generation student,-0.4723,-0.0394,Never repeated,Never,-0.3364,-0.6744,-1.1673,-1.4212,0.6296,0.1475,Private independent,4.0,45.0,0.1016
563.576,75600087.0,75607797.0,,-0.6955,,0.0,Male,First-Generation student,1.2562,-2.3558,Never repeated,Never,-0.5195,0.1795,0.5252,-0.9432,0.9583,0.4357,Public,5.0,45.0,
446.306,75600129.0,75607798.0,14.5,0.1711,51.5,0.0,Female,Native student,-0.388,-1.1715,Never repeated,Never,-0.8709,0.1795,0.1276,-0.6483,0.9351,-0.5635,Public,5.0,45.0,0.0831
516.261,75600073.0,75607799.0,9.0,-1.0029,24.98,1.0,Male,First-Generation student,-0.1159,-0.508,Never repeated,Never,-0.8779,0.8153,0.2841,-0.6483,0.3244,1.5558,Public,2.0,45.0,-1.8456
511.917,75600226.0,75607801.0,16.0,-0.4692,38.18,1.0,Female,Native student,-0.1965,-1.299,Never repeated,Never,0.4426,-0.1348,-2.1066,-0.6884,1.0,0.4357,Public,3.0,45.0,-0.1857
384.575,75600183.0,75607802.0,16.0,2.2014,78.86,0.0,Female,Native student,-0.7412,0.8251,Never repeated,Never,-0.3382,0.6355,1.2112,-1.4212,1.0,0.4357,Public,4.0,45.0,1.7134
466.106,75600138.0,75607804.0,16.0,-0.2401,,-1.0,Male,,-1.1283,-2.249,Repeated at lease once,Never,-0.6698,-0.2686,-0.4502,-1.4212,0.9591,-0.3322,Public,5.0,45.0,0.0952
